family,seed,audit_id,dataset_index,target,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error
additive,20260842,25,12155,1.172,True,True,64,3.271932171435142e-08,7.549516567451064e-14,-0.07333153437138162,6.34119493025942e-14,1.5731711568354812e-15,6.183877814575871e-14,,1.9380581864195646e-14,4.808079979682016e-16,1.8899773866227445e-14,2.4424906541753444e-15,5.773159728050814e-15,2.886579864025407e-15,0.0,1.7208456881689926e-15,2.6645352591003757e-15,2.647088897284837e-15,2.220446049250313e-16
additive,20260842,26,13083,1.18,True,True,32,3.271932171435142e-08,5.67323965583455e-14,-0.11672008831742531,2.453592884421596e-14,4.44485718073143e-16,2.4091443126142816e-14,,7.498911211675258e-15,1.358480844907557e-16,7.363063127184502e-15,4.440892098500626e-16,1.1102230246251565e-15,1.5543122344752192e-15,0.0,1.609823385706477e-15,1.1102230246251565e-16,1.6431300764452318e-15,2.220446049250313e-16
additive,20260842,27,12928,1.216,True,True,32,3.271932171435142e-08,9.525713551283843e-14,-0.12003795031268516,2.808871028565224e-14,5.237229559173125e-16,2.7564987329734928e-14,,8.584747120027219e-15,1.6006534624695352e-16,8.424681773780266e-15,4.718447854656915e-16,1.1102230246251565e-15,1.1102230246251565e-16,0.0,4.440892098500626e-16,5.689893001203927e-16,2.1992989440193578e-16,2.220446049250313e-16
additive,20260842,28,15342,1.256,True,True,64,3.271932171435142e-08,1.7959411735546382e-11,0.49552603365923087,4.413548519710542e-14,1.8576637417486826e-15,4.2277821455356735e-14,,1.3489119848638737e-14,5.677574119557222e-16,1.2921362436683014e-14,2.886579864025407e-15,2.886579864025407e-15,1.3322676295501878e-15,0.0,1.1102230246251565e-16,2.7200464103316335e-15,1.3066267644576543e-15,2.220446049250313e-16
additive,20260842,29,13936,1.286,True,True,32,3.271932171435142e-08,1.3358414374664562e-08,1.1704522794061023,4.089437122267725e-14,1.2292746186050505e-15,3.96650966040722e-14,,1.2498538808260218e-14,3.757029651583099e-16,1.212283584310191e-14,6.661338147750939e-16,1.3322676295501878e-15,1.9984014443252818e-15,0.0,1.3322676295501878e-15,2.220446049250313e-16,2.375348595067061e-15,2.220446049250313e-16
additive,20260842,30,243,1.375,True,True,32,3.271932171435142e-08,3.0531133177191805e-16,0.5539355309674958,4.6237319528685816e-14,6.272429665612904e-16,4.561007656212453e-14,,1.4131503070983621e-14,1.917041471816843e-16,1.3939798923801937e-14,5.967448757360216e-16,2.4424906541753444e-15,2.4424906541753444e-15,0.0,1.887379141862766e-15,6.661338147750939e-16,2.2281118748965345e-15,2.220446049250313e-16
additive,20260842,31,12361,1.375,True,True,64,3.271932171435142e-08,3.574918139293004e-14,-0.3868653083583844,6.876443858772063e-14,2.3075456889203107e-15,6.645689289880033e-14,,2.1016462134531053e-14,7.052547449075541e-16,2.03112073896235e-14,2.220446049250313e-15,2.4424906541753444e-15,1.4432899320127035e-15,0.0,1.7763568394002505e-15,3.3306690738754696e-16,1.4982724056131873e-15,2.220446049250313e-16
additive,20260842,32,6134,1.385,True,True,64,3.271932171435142e-08,6.661338147750939e-16,-0.03285653452415982,4.2917926157404196e-14,1.525111055962943e-15,4.139281510144125e-14,,1.3116997513606598e-14,4.661193985858195e-16,1.2650878115020778e-14,2.220446049250313e-15,2.220446049250313e-15,2.6645352591003757e-15,0.0,3.3306690738754696e-15,2.1094237467877974e-15,2.7784652885321476e-15,2.220446049250313e-16
additive,20260842,33,1951,1.426,True,True,32,3.271932171435142e-08,1.4632739464559563e-13,-0.4512567753766574,8.207757390410464e-14,5.767459922344034e-16,8.150082791187024e-14,,2.5085353119683895e-14,1.7627076663433088e-16,2.4909082353049564e-14,7.61295788314393e-16,5.329070518200751e-15,3.3306690738754696e-16,0.0,2.7755575615628914e-16,1.1102230246251565e-16,3.8064789415719675e-16,2.220446049250313e-16
additive,20260842,34,10023,1.444,True,True,32,3.271932171435142e-08,1.3240519791679617e-12,-0.5891570141178439,4.359880512172509e-14,3.485472492636447e-16,4.3250257872461446e-14,,1.3325094420463396e-14,1.0652642872812493e-16,1.321856799173527e-14,4.884981308350689e-16,2.886579864025407e-15,1.5543122344752192e-15,0.0,3.4416913763379853e-15,2.220446049250313e-16,1.7385563887999178e-15,2.220446049250313e-16
additive,20260842,35,9457,1.458,True,True,32,3.271932171435142e-08,5.9816596120754184e-12,0.04560443171299422,5.0605353241195417e-14,9.181147905426964e-16,4.968723845065272e-14,,1.5466504374080218e-14,2.8060324677818455e-16,1.5185901127302036e-14,4.440892098500626e-16,1.9984014443252818e-15,2.220446049250313e-15,0.0,2.220446049250313e-16,6.661338147750939e-16,1.8205014215698695e-15,2.220446049250313e-16
additive,20260842,36,2358,1.487,True,True,32,3.271932171435142e-08,2.7755575615628914e-17,0.2966228768058643,4.3777481639750704e-14,3.388162766222129e-16,4.343866536312849e-14,,1.3379703290288236e-14,1.0355235343207025e-16,1.3276150936856167e-14,4.718447854656915e-16,1.3322676295501878e-15,2.220446049250313e-16,0.0,2.7755575615628914e-16,1.6653345369377348e-16,2.271992118250767e-16,2.220446049250313e-16
additive,20260842,37,15340,1.516,True,True,64,3.271932171435142e-08,2.4204638293667813e-11,0.025614397051690885,7.902977317703064e-14,1.6712811277104434e-15,7.73584920493202e-14,,2.4153854369898636e-14,5.107933294892793e-16,2.3643061040409354e-14,2.6645352591003757e-15,2.886579864025407e-15,1.7763568394002505e-15,0.0,1.2212453270876722e-15,2.220446049250313e-15,1.4808260437976493e-15,2.220446049250313e-16
additive,20260842,38,7011,1.556,True,True,32,3.271932171435142e-08,1.1394440946332907e-09,0.10614265222792829,6.279352038340846e-14,2.26918351833728e-15,6.052433686507119e-14,,1.9191571552617435e-14,6.935301220935659e-16,1.8498041430523868e-14,3.774758283725532e-15,3.774758283725532e-15,3.885780586188048e-16,0.0,1.1102230246251565e-15,3.774758283725532e-15,4.816253216350084e-16,2.220446049250313e-16
additive,20260842,39,4943,1.563,True,True,64,3.271932171435142e-08,5.329070518200751e-15,0.4978121097281243,5.230061175809375e-14,1.5459731709085595e-15,5.075463858718519e-14,,1.598462590841348e-14,4.72495482762548e-16,1.5512130425650932e-14,1.7763568394002505e-15,1.7763568394002505e-15,3.3306690738754696e-15,0.0,2.6645352591003757e-15,1.1102230246251565e-15,3.20616549182822e-15,2.220446049250313e-16
additive,20260842,40,10139,1.595,True,True,64,3.271932171435142e-08,2.6201263381153694e-14,0.5373569873853843,3.028220035838913e-14,1.6918427637682566e-15,2.859035759462088e-14,,9.25514306890619e-15,5.170775783613439e-16,8.738065490544846e-15,2.220446049250313e-15,2.220446049250313e-15,7.771561172376096e-16,0.0,6.661338147750939e-16,1.7763568394002505e-15,7.155651732524522e-16,2.220446049250313e-16
additive,20260842,41,13689,1.6,True,True,64,3.271932171435142e-08,3.1086244689504383e-15,0.33224220056586096,4.895714909858295e-14,1.2048088221527917e-15,4.775234027643016e-14,,1.496276405910617e-14,3.6822548849609426e-16,1.4594538570610076e-14,1.9984014443252818e-15,2.220446049250313e-15,1.1102230246251565e-15,0.0,2.6645352591003757e-15,1.1102230246251565e-15,1.104143231871257e-15,2.220446049250313e-16
additive,20260842,42,12306,1.611,True,True,64,3.271932171435142e-08,2.473576898864849e-13,0.5111211508367368,6.013245457126004e-14,2.6585876357541693e-15,5.747386693550587e-14,,1.837827052046883e-14,8.125436275740562e-16,1.7565726892894775e-14,2.4424906541753444e-15,2.4424906541753444e-15,1.5543122344752192e-15,0.0,6.661338147750939e-16,5.551115123125783e-16,1.5651501259060836e-15,2.220446049250313e-16
additive,20260842,43,14526,1.634,True,True,64,3.271932171435142e-08,1.1441136926748641e-10,0.09174433498711276,6.436821561872641e-14,1.779136527255804e-15,6.25890790914706e-14,,1.9672845354398982e-14,5.437571544997631e-16,1.9129088199899218e-14,2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0,2.6645352591003757e-15,2.192690473634684e-15,2.6055877032690875e-15,2.220446049250313e-16
additive,20260842,44,17733,1.645,True,True,32,3.271932171435142e-08,5.551115123125783e-17,0.6593784482499974,5.767933873579434e-14,2.7472856991984586e-16,5.740461016587449e-14,,1.7628525199681906e-14,8.396523996380518e-17,1.75445599597181e-14,4.718447854656915e-16,3.774758283725532e-15,1.1102230246251565e-15,0.0,8.881784197001252e-16,1.1102230246251565e-16,7.953954954993084e-16,2.220446049250313e-16
additive,20260842,45,6168,1.655,True,True,64,3.271932171435142e-08,2.886579864025407e-15,0.5703908394226083,6.047788138341392e-14,1.0948603961277857e-15,5.938302098728614e-14,,1.8483843250603505e-14,3.3462197220535763e-16,1.8149221278398147e-14,1.7763568394002505e-15,2.6645352591003757e-15,1.6653345369377348e-15,0.0,1.5543122344752192e-15,1.2212453270876722e-15,1.8421772044315993e-15,2.220446049250313e-16
additive,20260842,46,14636,1.663,True,True,64,3.271932171435142e-08,4.30999680389732e-11,1.0960337901476436,6.55656084980194e-14,1.907402807128327e-15,6.365820569089108e-14,,2.0038804309705744e-14,5.829591529373599e-16,1.9455845156768384e-14,3.1086244689504383e-15,3.1086244689504383e-15,2.4424906541753444e-15,0.0,6.661338147750939e-16,3.552713678800501e-15,2.579418160545781e-15,2.220446049250313e-16
additive,20260842,47,13286,1.664,True,True,64,3.271932171435142e-08,1.5543122344752192e-15,0.9700591194302577,4.5912926238678153e-14,1.1548136785457415e-15,4.475811256013241e-14,,1.4032358812175414e-14,3.529454823750868e-16,1.3679413329800326e-14,1.3322676295501878e-15,2.6645352591003757e-15,1.6653345369377348e-15,0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.786930392015728e-15,2.220446049250313e-16
additive,20260842,48,14542,1.683,True,True,64,3.271932171435142e-08,1.1441136926748641e-10,0.5847584688464289,4.447657520056936e-14,1.7859886849859124e-15,4.2690586515583446e-14,,1.3593367120767954e-14,5.458513781483857e-16,1.3047515742619568e-14,2.6645352591003757e-15,2.6645352591003757e-15,3.552713678800501e-15,0.0,4.440892098500626e-16,1.9984014443252818e-15,3.343092998198656e-15,2.220446049250313e-16
additive,20260842,49,14720,1.772,True,True,64,3.271932171435142e-08,4.30999680389732e-11,0.7363614127952154,1.1289233436961865e-13,2.004712533542645e-15,1.1088762183607601e-13,,3.450326243166024e-14,6.126999058979067e-16,3.3890562525762333e-14,3.1086244689504383e-15,6.217248937900877e-15,2.886579864025407e-15,0.0,2.3314683517128287e-15,2.6645352591003757e-15,2.313493312266517e-15,2.220446049250313e-16
additive,20260842,50,7158,1.819,True,True,64,3.271932171435142e-08,3.1086244689504383e-15,-0.10767266644475404,4.849592949440762e-14,1.2110021979914282e-15,4.7284927296416193e-14,,1.4821801600225785e-14,3.7011836876198313e-16,1.4451683231463803e-14,2.220446049250313e-15,2.6645352591003757e-15,1.6653345369377348e-15,0.0,1.2212453270876722e-15,1.9984014443252818e-15,1.610087724521864e-15,2.220446049250313e-16
additive,20260842,51,730,1.828,True,True,32,3.271932171435142e-08,2.7755575615628914e-16,1.0740805529253783,4.696330130338211e-14,5.156341623521349e-16,4.6447667141029975e-14,,1.4353384741097173e-14,1.575931698260011e-16,1.4195791571271173e-14,6.661338147750939e-16,2.4424906541753444e-15,2.220446049250313e-15,0.0,2.886579864025407e-15,4.440892098500626e-16,1.943154631909411e-15,2.220446049250313e-16
additive,20260842,52,738,1.869,True,True,32,3.271932171435142e-08,1.1102230246251565e-16,1.1740433194050772,4.9457399980967764e-14,4.2611830069774093e-16,4.903128168027002e-14,,1.511565564003567e-14,1.3023445425240462e-16,1.4985421185783264e-14,4.163336342344337e-16,3.3306690738754696e-15,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,1.9780473555404872e-15,2.220446049250313e-16
additive,20260842,53,3461,1.894,True,True,32,3.271932171435142e-08,8.801505968492052e-09,0.7646811486085299,3.521548287352405e-14,4.387017576263073e-16,3.4776781115897743e-14,,1.076290125478908e-14,1.3408033377228691e-16,1.0628820921016793e-14,4.440892098500626e-16,1.3322676295501878e-15,1.5543122344752192e-15,0.0,1.3322676295501878e-15,4.440892098500626e-16,1.738292049984531e-15,2.220446049250313e-16
additive,20260842,54,15343,1.898,True,True,64,3.271932171435142e-08,1.5491163907199734e-11,0.15353758305706422,6.62386812066984e-14,1.3657064896966356e-15,6.487297471700176e-14,,2.024451539215272e-14,4.174006116690391e-16,1.9827114780483677e-14,1.9984014443252818e-15,2.6645352591003757e-15,4.996003610813204e-16,0.0,4.440892098500626e-16,2.1094237467877974e-15,6.825228213290841e-16,2.220446049250313e-16
additive,20260842,55,8280,1.986,True,True,64,3.271932171435142e-08,1.170175067954915e-13,1.2247749888327082,5.62987156893513e-14,1.599415044850616e-15,5.469930064450068e-14,,1.7206565643644572e-14,4.888289124126547e-16,1.6717736731231916e-14,2.4424906541753444e-15,2.6645352591003757e-15,1.9984014443252818e-15,0.0,2.220446049250313e-15,2.220446049250313e-15,2.217538322281056e-15,2.220446049250313e-16
additive,20260842,56,15471,1.99,True,True,64,3.271932171435142e-08,2.684674704767076e-11,0.32707200753981813,4.75472525934828e-14,1.6619291095426322e-15,4.588532348394017e-14,,1.4531857661532e-14,5.079350739760822e-16,1.4023922587555917e-14,2.4424906541753444e-15,2.4424906541753444e-15,3.3306690738754696e-15,0.0,2.0539125955565396e-15,2.55351295663786e-15,3.3547239060756808e-15,2.220446049250313e-16
additive,20260842,57,11110,2.013,True,True,64,3.271932171435142e-08,4.551914400963142e-14,0.23581948435812872,6.128084151235669e-14,1.3821946233063965e-15,5.989864688905029e-14,,1.8729251800313924e-14,4.2243987677169215e-16,1.830681192354223e-14,1.7763568394002505e-15,2.220446049250313e-15,1.9984014443252818e-15,0.0,1.2212453270876722e-15,1.0547118733938987e-15,2.165463575649829e-15,2.220446049250313e-16
additive,20260842,58,14292,2.032,True,True,64,3.271932171435142e-08,2.334132886971929e-10,0.6436060887634452,4.7661527502462775e-14,2.1672313414777294e-15,4.549429616098505e-14,,1.45667834799758e-14,6.623704978967011e-16,1.39044129820791e-14,2.886579864025407e-15,2.886579864025407e-15,1.7763568394002505e-15,0.0,2.886579864025407e-15,1.9984014443252818e-15,1.9262369477246464e-15,2.220446049250313e-16
additive,20260842,59,1456,2.041,True,True,32,3.271932171435142e-08,1.1102230246251565e-16,0.5652853255995289,3.5530524919794026e-14,3.2279615695024204e-16,3.520772876284378e-14,,1.0859187494773019e-14,9.865612733917295e-17,1.0760531367433845e-14,4.996003610813204e-16,1.7763568394002505e-15,1.5543122344752192e-15,0.0,8.881784197001252e-16,2.220446049250313e-16,1.6161675172757636e-15,2.220446049250313e-16
additive,20260842,60,15570,2.109,True,True,64,3.271932171435142e-08,7.257972001184498e-11,0.7080412570420562,7.682331333580539e-14,2.0487352720395473e-15,7.477457806376584e-14,,2.3479494473172094e-14,6.26154566994256e-16,2.2853339906177838e-14,3.1086244689504383e-15,5.10702591327572e-15,3.3306690738754696e-15,0.0,2.6645352591003757e-15,2.220446049250313e-15,3.2405295378285226e-15,2.220446049250313e-16
additive,20260842,61,15883,2.173,True,True,32,3.271932171435142e-08,3.3306690738754696e-16,0.9848173532914135,5.0744944270902925e-14,4.550133211679777e-16,5.028993094973495e-14,,1.5509167553630876e-14,1.3906563379900345e-16,1.5370101919831874e-14,3.7007434154171886e-16,2.886579864025407e-15,9.992007221626409e-16,0.0,7.771561172376096e-16,2.220446049250313e-16,1.0539188569477378e-15,2.220446049250313e-16
additive,20260842,62,16663,2.193,True,True,32,3.271932171435142e-08,3.3306690738754696e-16,0.6863901370395113,3.4101736191838317e-14,6.10477070680674e-16,3.349125912115764e-14,,1.0422507070762576e-14,1.865799896496342e-16,1.0235927081112941e-14,4.440892098500626e-16,1.3322676295501878e-15,8.326672684688674e-16,0.0,1.1102230246251565e-15,0.0,7.234953377140603e-16,2.220446049250313e-16
additive,20260842,63,11025,2.223,True,True,64,3.271932171435142e-08,8.348877145181177e-14,0.6476848544494391,3.157543670972984e-14,1.6106494445045612e-15,2.996478726522528e-14,,9.650394646133558e-15,4.922624798172678e-16,9.15813216631629e-15,2.6645352591003757e-15,2.6645352591003757e-15,1.1102230246251565e-15,0.0,1.5543122344752192e-15,2.6645352591003757e-15,8.628018934229785e-16,2.220446049250313e-16
additive,20260842,64,17449,2.231,True,True,32,3.271932171435142e-08,9.777179066361441e-12,2.1375827300096164,6.063899382624527e-14,3.664396828301487e-16,6.027255414341513e-14,,1.8533084015506245e-14,1.1199488975635462e-16,1.8421089125749892e-14,3.3306690738754696e-16,1.9984014443252818e-15,1.4432899320127035e-15,0.0,3.9968028886505635e-15,0.0,1.5075242641517305e-15,2.220446049250313e-16
additive,20260842,65,11267,2.256,True,True,64,3.271932171435142e-08,5.062616992290714e-14,1.3856005295186389,4.092733096872081e-14,1.4885083906198322e-15,3.943882257810098e-14,,1.2508612289101693e-14,4.549325330197598e-16,1.2053679756081934e-14,2.4424906541753444e-15,2.4424906541753444e-15,7.771561172376096e-16,0.0,8.881784197001252e-16,2.6645352591003757e-15,7.158295120678389e-16,2.220446049250313e-16
additive,20260842,66,8013,2.262,True,True,64,3.271932171435142e-08,3.574918139293004e-14,1.319214255815469,4.589384428044241e-14,1.3441628762426001e-15,4.454968140419981e-14,,1.4026526796951401e-14,4.108162412343103e-16,1.3615710555717092e-14,2.220446049250313e-15,2.4424906541753444e-15,1.4432899320127035e-15,0.0,0.0,2.220446049250313e-15,1.449898402397377e-15,2.220446049250313e-16
additive,20260842,67,10222,2.296,True,True,64,3.271932171435142e-08,4.973799150320701e-14,1.3385328552341411,5.767261668232493e-14,1.1347734921042185e-15,5.653784319022071e-14,,1.7626470739773446e-14,3.4682060404891633e-16,1.7279650135724528e-14,1.5543122344752192e-15,2.220446049250313e-15,8.881784197001252e-16,0.0,0.0,1.3322676295501878e-15,8.924078407463163e-16,2.220446049250313e-16
additive,20260842,68,13255,2.305,True,True,64,3.271932171435142e-08,3.1086244689504383e-15,1.0722288097378003,4.696503602685809e-14,9.415335574683831e-16,4.6023502469389704e-14,,1.4353914924299357e-14,2.8776072000765396e-16,1.4066154204291703e-14,1.5543122344752192e-15,1.9984014443252818e-15,4.440892098500626e-16,0.0,4.440892098500626e-16,1.3322676295501878e-15,7.049916206369744e-16,2.220446049250313e-16
additive,20260842,69,6618,2.306,True,True,32,3.271932171435142e-08,1.045390218834541e-08,0.609669298461444,5.5841182372562415e-14,3.4959221364322134e-16,5.5491590158919194e-14,,1.7066729824068827e-14,1.068458009903923e-16,1.6959884023078435e-14,4.440892098500626e-16,2.220446049250313e-15,5.551115123125783e-16,0.0,1.1102230246251565e-16,3.3306690738754696e-16,5.403085386509096e-16,2.220446049250313e-16
